locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
EZ55_02931,czcA,efflux RND transporter permease subunit,Inorganic ion transport,NZ_OX359237.1,3293254,3296391,-,PERM,kegg.orthology:K15726,"czcA, cusA, cnrA; heavy metal efflux system protein",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.1.2,2.A.6.1.2,unresolved,unresolved,,,none,"czcA, cusA, cnrA; heavy metal efflux system protein",,brite;kegg;tcdb;func
EZ55_02932,czcB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_OX359237.1,3296402,3297634,-,,kegg.orthology:K15727,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1.2.1,8.A.1.2.1,unresolved,unresolved,,,none,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,brite;kegg;tcdb;func
EZ55_02945,,sugar efflux transporter,Amino acid metabolism,NZ_OX359237.1,3308221,3309390,+,,kegg.orthology:K03291,"MFS.SET; MFS transporter, SET family, sugar efflux transporter",MFS,Sugar efflux transporter (SET) [TC:2.A.1.20],tcdb:2.A.1.20,2.A.1.20,sugar,broad_class,organic,kegg_ko_keyword,inferred,"MFS.SET; MFS transporter, SET family, sugar efflux transporter",,brite;kegg;tcdb;func
EZ55_02979,gluP,sugar MFS transporter,Carbohydrate metabolism,NZ_OX359237.1,3352809,3354161,-,,kegg.orthology:K02429,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",MFS,Fucose:H+ symporter (FHS) family [TC:2.A.1.7],tcdb:2.A.1.7,2.A.1.7,fucose/galactose/glucose,multi_substrate,organic,kegg_ko_keyword,inferred,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",fucose; galactose; glucose,brite;kegg;tcdb;func
EZ55_02984,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,3359989,3362715,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_02991,,DMT family transporter,Amino acid metabolism,NZ_OX359237.1,3370238,3371113,-,PERM,,,,,,,unresolved,unresolved,,,none,DMT family transporter,,func
EZ55_03009,mexF,efflux RND transporter permease subunit,Defense mechanisms,NZ_OX359237.1,3391206,3394328,-,PERM,kegg.orthology:K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.2.16,2.A.6.2.16,unresolved,unresolved,,,none,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,brite;kegg;tcdb;func
EZ55_03010,mexE,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_OX359237.1,3394328,3395605,-,,kegg.orthology:K18298,"mexE; membrane fusion protein, multidrug efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1,The Membrane Fusion Protein (MFP) Family,unresolved,unresolved,,,none,"mexE; membrane fusion protein, multidrug efflux system",,brite;kegg;tcdb;func
EZ55_03020,ppdD,pilin,Cell motility,NZ_OX359237.1,3408515,3408937,+,,kegg.orthology:K02650,pilA; type IV pilus assembly protein PilA,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilA; type IV pilus assembly protein PilA,,tcdb
EZ55_03021,pilC,type II secretion system F family protein,Intracellular trafficking,NZ_OX359237.1,3409023,3410231,+,,kegg.orthology:K02653,pilC; type IV pilus assembly protein PilC,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilC; type IV pilus assembly protein PilC,,tcdb
EZ55_03022,pilD,prepilin peptidase,Cell motility,NZ_OX359237.1,3410284,3411177,+,,kegg.orthology:K02464,gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-],,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-],,tcdb
EZ55_03039,secA,preprotein translocase subunit SecA,Intracellular trafficking,NZ_OX359237.1,3426824,3429532,-,,kegg.orthology:K03070,secA; preprotein translocase subunit SecA [EC:7.4.2.8],,,tcdb:3.A.5.1,3.A.5.1,unresolved,unresolved,,,none,secA; preprotein translocase subunit SecA [EC:7.4.2.8],,kegg;tcdb;func
EZ55_03048,ftsW,cell division protein FtsW,Cell wall and membrane,NZ_OX359237.1,3438753,3440174,-,,kegg.orthology:K03588,"ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.103.1,2.A.103.1,unresolved,unresolved,,,none,"ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]",,brite;tcdb
EZ55_03050,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,Cell wall and membrane,NZ_OX359237.1,3441737,3442819,-,,kegg.orthology:K01000,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],,,tcdb:9.B.146,The Putative Undecaprenyl-phosphate N-Acetylglucosaminyl Transferase (MurG) Family,unresolved,unresolved,,,none,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],,tcdb
EZ55_03057,,putative porin,Unknown,NZ_OX359237.1,3449766,3450590,-,,,,,,,,unresolved,unresolved,,,none,putative porin,,func
EZ55_03060,cusA,efflux RND transporter permease subunit,Inorganic ion transport,NZ_OX359237.1,3453237,3456512,-,PERM,kegg.orthology:K07787,"cusA, silA; copper/silver efflux system protein",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.1.4,2.A.6.1.4,copper,specific_compound,inorganic,kegg_ko_keyword,inferred,"cusA, silA; copper/silver efflux system protein",,brite;kegg;tcdb;func
EZ55_03061,cusB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_OX359237.1,3456505,3458250,-,,kegg.orthology:K07798,"cusB, silB; membrane fusion protein, copper/silver efflux system",,Accessory factors involved in transport [TC:8],tcdb:2.A.6.1.4,2.A.6.1.4,copper,specific_compound,inorganic,kegg_ko_keyword,inferred,"cusB, silB; membrane fusion protein, copper/silver efflux system",,brite;kegg;tcdb;func
EZ55_03076,mscS,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_OX359237.1,3474777,3475619,-,,kegg.orthology:K03442,mscS; small conductance mechanosensitive channel,small conductance mechanosensitive,Pores ion channels [TC:1],tcdb:1.A.23.2,1.A.23.2,lipid,broad_class,organic,function_description,inferred,"Mechanosensitive channel that participates in the regulation of osmotic pressure changes within the cell, opening in response to stretch forces in the membrane lipid bilayer, without the need for other proteins. Contributes to normal resistance to hypoosmotic shock. Forms an ion channel of 1.0 nanosiemens conductance with a slight preference for anions",,brite;kegg;tcdb;func
EZ55_03082,pilU,PilT/PilU family type 4a pilus ATPase,Cell motility,NZ_OX359237.1,3479972,3481084,-,ATP,kegg.orthology:K02670,pilU; twitching motility protein PilU,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilU; twitching motility protein PilU,,tcdb
EZ55_03083,pilT,type IV pilus twitching motility protein PilT,Cell motility,NZ_OX359237.1,3481093,3482136,-,ATP,kegg.orthology:K02669,pilT; twitching motility protein PilT,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilT; twitching motility protein PilT,,tcdb
EZ55_03091,,glutathione S-transferase family protein,Coenzyme metabolism,NZ_OX359237.1,3489903,3490544,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
EZ55_03098,ygaZ,AzlC family ABC transporter permease,Amino acid metabolism,NZ_OX359237.1,3494803,3495525,-,PERM,,,,,,,unresolved,unresolved,,,none,AzlC family ABC transporter permease,,func
EZ55_03100,araJ,MFS transporter,Amino acid metabolism,NZ_OX359237.1,3496677,3497936,+,PERM,kegg.orthology:K08156,"araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein",MFS,Drug:H+ antiporter-1 (12 spanner) (DHA1) family [TC:2.A.1.2],tcdb:2.A.1.2.14,2.A.1.2.14,arabinose,specific_compound,organic,kegg_ko_keyword,inferred,"araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein",,brite;kegg;tcdb;func
EZ55_03110,,class I adenylate-forming enzyme family protein,Lipid metabolism,NZ_OX359237.1,3508926,3510512,+,,kegg.orthology:K00666,K00666; fatty-acyl-CoA synthase [EC:6.2.1.-],,,tcdb:4.C.1.1,4.C.1.1,unresolved,unresolved,,,none,K00666; fatty-acyl-CoA synthase [EC:6.2.1.-],,tcdb
EZ55_03129,arsB,ACR3 family arsenite efflux transporter,Inorganic ion transport,NZ_OX359237.1,3529887,3530915,+,PERM,kegg.orthology:K03325,"ACR3, arsB; arsenite transporter",arsenite,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.59,The Arsenical Resistance-3 (ACR3) Family,unresolved,unresolved,,,none,"ACR3, arsB; arsenite transporter",,brite;kegg;tcdb;func
EZ55_03146,kdtX,glycosyltransferase family 2 protein,Cell wall and membrane,NZ_OX359237.1,3546950,3547717,-,,kegg.orthology:K12984,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",,,tcdb:4.D.1.3,4.D.1.3,unresolved,unresolved,,,none,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",,tcdb
EZ55_03154,,MFS transporter,Amino acid metabolism,NZ_OX359237.1,3554163,3555524,+,PERM,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
EZ55_03156,emrE,DMT family transporter,Intracellular trafficking,NZ_OX359237.1,3556275,3556604,+,,kegg.orthology:K03297,"emrE, qac, mmr, smr; small multidrug resistance pump",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.7.1,2.A.7.1,unresolved,unresolved,,,none,"emrE, qac, mmr, smr; small multidrug resistance pump",,brite;tcdb;func
EZ55_03161,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,3559219,3561483,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_03169,nanT,sodium:solute symporter family transporter,Amino acid metabolism,NZ_OX359237.1,3570331,3571908,-,,kegg.orthology:K03307,"TC.SSS; solute:Na+ symporter, SSS family",,,tcdb:2.A.21,The Solute:Sodium Symporter (SSS) Family,The Solute:Sodium Symporter (SSS),specific_compound,inorganic,tcdb_family,inferred,The Solute:Sodium Symporter (SSS) Family,,kegg;tcdb;func
EZ55_03181,btuF,cobalamin-binding protein,Inorganic ion transport,NZ_OX359237.1,3589290,3590213,+,SBP,kegg.orthology:K02016,ABC.FEV.S; iron complex transport system substrate-binding protein,iron complex,Vitamin B12 transporter,tcdb:3.A.1.13,3.A.1.13,iron complex,specific_compound,inorganic,kegg_ko,confident,ABC.FEV.S; iron complex transport system substrate-binding protein,,brite;kegg;tcdb;func
EZ55_03193,nhaD,ArsB/NhaD family transporter,Inorganic ion transport,NZ_OX359237.1,3600206,3601459,-,PERM,,,,,,,unresolved,unresolved,,,none,ArsB/NhaD family transporter,,func
EZ55_03194,fucP,L-fucose:H+ symporter permease,Carbohydrate metabolism,NZ_OX359237.1,3601707,3603044,-,PERM,kegg.orthology:K02429,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",MFS,Fucose:H+ symporter (FHS) family [TC:2.A.1.7],tcdb:2.A.1.7,2.A.1.7,fucose/galactose/glucose,multi_substrate,organic,kegg_ko_keyword,inferred,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",fucose; galactose; glucose,brite;kegg;tcdb;func
EZ55_03195,rpfN,carbohydrate porin,Cell wall and membrane,NZ_OX359237.1,3603544,3604863,+,,kegg.orthology:K07267,oprB; porin,,Pores ion channels [TC:1],tcdb:1.B.19.1,1.B.19.1,carbohydrate,broad_class,organic,product,inferred,carbohydrate porin,,brite;kegg;tcdb;func
EZ55_03200,,glutathione S-transferase family protein,Post-translational modification,NZ_OX359237.1,3609977,3610549,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
EZ55_03209,VP1164,putative manganese transporter,Unknown,NZ_OX359237.1,3617033,3618268,+,,,,,,,,manganese,specific_compound,inorganic,product,inferred,putative manganese transporter,,func
EZ55_03211,eriC,chloride channel protein,Inorganic ion transport,NZ_OX359237.1,3619141,3620817,+,,kegg.orthology:K03281,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",chloride,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.49,The Chloride Carrier/Channel (ClC) Family,chloride,specific_compound,inorganic,kegg_ko,confident,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",,brite;kegg;tcdb;func
EZ55_03215,mntH,Nramp family divalent metal transporter,Inorganic ion transport,NZ_OX359237.1,3622651,3623847,+,,,,,,,,unresolved,unresolved,,,none,Nramp family divalent metal transporter,,func
EZ55_03232,,ABC transporter substrate-binding protein,Amino acid metabolism,NZ_OX359237.1,3639987,3641270,+,SBP,kegg.orthology:K02055,ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein,putative spermidine/putrescine,Putative spermidine/putrescine transporter,tcdb:3.A.1.11,3.A.1.11,putative spermidine/putrescine,multi_substrate,organic,kegg_ko,confident,ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein,putative spermidine; putrescine,brite;kegg;tcdb;func
EZ55_03237,lptF,LPS export ABC transporter permease LptF,Unknown,NZ_OX359237.1,3649220,3650320,+,PERM,kegg.orthology:K07091,lptF; lipopolysaccharide export system permease protein,lipopolysaccharide export system,Lipopolysaccharide transporter,tcdb:1.B.42.1,1.B.42.1,saccharide,broad_class,organic,kegg_ko,confident,lptF; lipopolysaccharide export system permease protein,,brite;kegg;tcdb;func
EZ55_03238,lptG,LPS export ABC transporter permease LptG,Unknown,NZ_OX359237.1,3650321,3651382,+,PERM,kegg.orthology:K11720,lptG; lipopolysaccharide export system permease protein,lipopolysaccharide export system,Lipopolysaccharide transporter,tcdb:1.B.42.1,1.B.42.1,saccharide,broad_class,organic,kegg_ko,confident,lptG; lipopolysaccharide export system permease protein,,brite;kegg;tcdb;func
EZ55_03240,,TonB-dependent receptor,Coenzyme metabolism,NZ_OX359237.1,3652240,3654315,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_03264,,ABC transporter permease,Defense mechanisms,NZ_OX359237.1,3676631,3677833,+,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
EZ55_03265,,ABC transporter permease,Defense mechanisms,NZ_OX359237.1,3677851,3678939,+,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
EZ55_03288,yhhT,AI-2E family transporter,Unknown,NZ_OX359237.1,3707322,3708482,+,,,,,,,,unresolved,unresolved,,,none,AI-2E family transporter,,func
EZ55_03289,fcuA,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,3708676,3710844,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
EZ55_03301,glpF,MIP/aquaporin family protein,Intracellular trafficking,NZ_OX359237.1,3720997,3721866,+,,kegg.orthology:K02440,glpF; glycerol uptake facilitator,,Aquaglyceroporins or glycerol-uptake facilitators,tcdb:1.A.8.1,1.A.8.1,glycerol,specific_compound,organic,kegg_ko_keyword,inferred,glpF; glycerol uptake facilitator,,brite;kegg;tcdb
EZ55_03302,yigM,DMT family transporter,Amino acid metabolism,NZ_OX359237.1,3722048,3722905,+,PERM,,,,,,,unresolved,unresolved,,,none,DMT family transporter,,func
EZ55_03304,,TonB-dependent receptor plug domain-containing protein,Inorganic ion transport,NZ_OX359237.1,3723378,3725264,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor plug domain-containing protein,,func
EZ55_03305,mntP,manganese efflux pump MntP,Inorganic ion transport,NZ_OX359237.1,3725796,3726353,-,,,,,,,,manganese,specific_compound,inorganic,product,inferred,manganese efflux pump MntP,,func
EZ55_03313,,AEC family transporter,Unknown,NZ_OX359237.1,3734346,3735278,+,,kegg.orthology:K07088,K07088,,,,,unresolved,unresolved,,,none,K07088,,func
EZ55_03317,,ABC transporter substrate-binding protein,Amino acid metabolism,NZ_OX359237.1,3739397,3740746,+,SBP,,,,,,,unresolved,unresolved,,,none,ABC transporter substrate-binding protein,,func
EZ55_03319,pedB,ATP-binding cassette domain-containing protein,Defense mechanisms,NZ_OX359237.1,3741717,3742439,+,ATP,kegg.orthology:K01990,ABC-2.A; ABC-2 type transport system ATP-binding protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.A; ABC-2 type transport system ATP-binding protein,,brite;kegg;tcdb;func
EZ55_03320,pedC,ABC transporter permease,Defense mechanisms,NZ_OX359237.1,3742439,3743221,+,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
EZ55_03327,,TonB-dependent receptor,Coenzyme metabolism,NZ_OX359237.1,3750559,3753054,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_03328,,porin family protein,Cell wall and membrane,NZ_OX359237.1,3753336,3754565,+,,,,,,,,unresolved,unresolved,,,none,porin family protein,,func
EZ55_03341,betT,BCCT family transporter,Cell wall and membrane,NZ_OX359237.1,3771554,3773590,-,,kegg.orthology:K02168,"betT, betS; choline/glycine/proline betaine transport protein",choline/glycine/proline betaine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.15.1.3,2.A.15.1.3,choline/glycine/proline betaine,multi_substrate,organic,kegg_ko,confident,"betT, betS; choline/glycine/proline betaine transport protein",choline; glycine; proline betaine,brite;tcdb;func
EZ55_03344,,TonB-dependent receptor domain-containing protein,Cell wall and membrane,NZ_OX359237.1,3775792,3778302,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor domain-containing protein,,func
EZ55_03360,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_OX359237.1,3797466,3798791,+,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
EZ55_03363,,porin family protein,Cell wall and membrane,NZ_OX359237.1,3802353,3802949,+,,kegg.orthology:K03286,"TC.OOP; OmpA-OmpF porin, OOP family",OmpA-OmpF,Pores ion channels [TC:1],tcdb:1.B.6,The OmpA-OmpF Porin (OOP) Family,unresolved,unresolved,,,none,"TC.OOP; OmpA-OmpF porin, OOP family",,brite;kegg;tcdb;func
EZ55_03368,,TonB-dependent receptor plug domain-containing protein,Inorganic ion transport,NZ_OX359237.1,3809407,3812055,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
