og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo,tier,is_hypothetical,breadth,n_significant_datapoints,best_rank,max_abs_log2fc,direction,direction_by_treatment,n_tested_datapoints,pct_datapoints_de,n_members_with_de,dominant_category,responded,is_broad,is_prominent,is_highlight
cyanorak:CK_00000773,S-adenosyl-L-methionine-dependent methyltransferase family protein,21,21,17,17,0,0.0,core,False,5,12,23.0,2.47,mixed,"{'darkness': 'up', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'up', 'viral': 'up'}",,,5.0,Unknown,True,False,False,False
cyanorak:CK_00000919,"ABC-type Mn2+ transporter, substrate binding protein",21,21,17,17,0,0.0,core,False,5,12,24.0,11.6,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,4.0,Stress response and adaptation,True,False,True,False
cyanorak:CK_00000663,cob(I)alamin adenosyltransferase,21,21,17,17,0,0.0,core,False,5,12,42.0,6.94,mixed,"{'carbon': 'down', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'up'}",,,5.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000476,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C,21,21,17,17,0,0.0,core,False,5,12,53.0,3.06,mixed,"{'carbon': 'up', 'darkness': 'up', 'growth_phase': 'down', 'nitrogen': 'mixed', 'salt': 'up'}",,,6.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00001170,iron-sulfur protein Ycf34,22,21,17,18,0,0.0,core,False,5,12,14.0,11.85,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'up', 'salt': 'down', 'viral': 'up'}",,,4.0,Carbohydrate metabolism,True,False,True,False
cyanorak:CK_00000111,DNA repair protein Sms/RadA,21,21,17,17,0,0.0,core,False,5,12,20.0,3.39,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'phosphorus': 'down', 'salt': 'up'}",,,4.0,Replication and repair,True,False,False,False
cyanorak:CK_00000197,disulfide bond forming protein,21,21,17,17,0,0.0,core,False,5,12,14.0,3.38,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'down', 'viral': 'down'}",,,5.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00000337,pseudocobalamin biosynthesis protein CbiD,21,21,17,17,0,0.0,core,False,5,12,38.0,6.47,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'down'}",,,4.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00001177,"conserved membrane protein, ArbrB family",23,21,17,19,0,0.0,core,False,5,12,34.0,10.89,mixed,"{'coculture': 'mixed', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'up', 'salt': 'down'}",,,5.0,Unknown,True,False,True,False
cyanorak:CK_00001445,conserved hypothetical protein,20,20,16,16,0,0.0,core,False,5,12,11.0,6.97,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00001006,16S rRNA m2G966 methyltransferase,20,20,16,16,0,0.0,core,False,5,12,87.0,3.81,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'down'}",,,4.0,Translation,True,False,False,False
cyanorak:CK_00033176,FAD domain-containing protein,20,20,16,16,0,0.0,core,False,5,12,46.0,6.54,mixed,"{'darkness': 'down', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up', 'viral': 'up'}",,,5.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00001362,urease accessory protein UreE,18,18,15,15,0,0.0,core,False,5,12,39.0,1.99,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'down', 'viral': 'up'}",,,5.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00002010,conserved hypothetical protein,17,15,13,15,0,0.0,broad,False,5,12,40.0,6.43,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'growth_phase': 'down', 'nitrogen': 'up', 'salt': 'down'}",,,5.0,Unknown,True,False,False,False
cyanorak:CK_00001489,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), substrate binding protein",14,14,10,10,0,0.0,broad,False,5,12,31.0,6.12,mixed,"{'coculture': 'up', 'darkness': 'down', 'nitrogen': 'down', 'plastic': 'down', 'viral': 'down'}",,,2.0,Transport,True,False,False,False
cyanorak:CK_00001246,"HAD hydrolase, IA, variant 3 family protein",13,13,9,9,0,0.0,broad,False,5,12,10.0,1.97,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'light': 'down', 'nitrogen': 'down', 'viral': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000317,"excinuclease UvrABC complex, helicase subunit",21,21,17,17,0,0.0,core,False,5,11,14.0,3.82,mixed,"{'carbon': 'up', 'darkness': 'up', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,5.0,Replication and repair,True,False,False,False
cyanorak:CK_00001062,30S ribosomal protein S20,21,21,17,17,0,0.0,core,False,5,11,67.0,1.73,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down', 'viral': 'up'}",,,4.0,Translation,True,False,False,False
cyanorak:CK_00001111,Xaa-Pro aminopeptidase,21,21,17,17,0,0.0,core,False,5,11,96.0,2.54,mixed,"{'carbon': 'up', 'darkness': 'down', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,5.0,Post-translational modification,True,False,False,False
cyanorak:CK_00001100,conserved hypothetical protein,21,21,17,17,0,0.0,core,False,5,11,39.0,6.49,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'down', 'phosphorus': 'down', 'salt': 'down'}",,,4.0,Transport,True,False,False,False
cyanorak:CK_00001079,lipid-A-disaccharide synthase,21,21,17,17,0,0.0,core,False,5,11,32.0,6.55,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'up'}",,,4.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00008028,m-type thioredoxin,21,21,17,17,0,0.0,core,False,5,11,14.0,4.31,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'phosphorus': 'down', 'salt': 'down'}",,,4.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00001012,sulfur acceptor for SufS cysteine desulfurase,21,21,17,17,0,0.0,core,False,5,11,5.0,5.16,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,5.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00000194,undecaprenyl-diphosphatase,21,21,17,17,0,0.0,core,False,5,11,47.0,4.54,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,4.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00000900,pyridoxal phosphate-dependent decarboxylase,21,21,17,17,0,0.0,core,False,5,11,95.0,10.45,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,4.0,Amino acid metabolism,True,False,True,False
cyanorak:CK_00000915,pentapeptide repeats family protein,21,21,17,17,0,0.0,core,False,5,11,60.0,3.35,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'up', 'nitrogen': 'down', 'salt': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00000674,lipoate---protein ligase,21,21,17,17,0,0.0,core,False,5,11,6.0,5.32,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down', 'viral': 'up'}",,,4.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000632,"methionine aminopeptidase, type I",21,21,17,17,0,0.0,core,False,5,11,45.0,1.52,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,5.0,Post-translational modification,True,False,False,False
cyanorak:CK_00001043,conserved hypothetical protein YlmE,21,21,17,17,0,0.0,core,False,5,11,4.0,6.73,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,4.0,Cellular processes,True,False,False,False
cyanorak:CK_00000249,two-component sensor histidine kinase,21,21,17,17,0,0.0,core,False,5,11,31.0,6.66,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,3.0,Signal transduction,True,False,False,False
cyanorak:CK_00000471,thioredoxin-like protein TxlA,21,21,17,17,0,0.0,core,False,5,11,5.0,6.08,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,6.0,Energy production,True,False,False,False
cyanorak:CK_00000438,arginine--tRNA ligase,21,21,17,17,0,0.0,core,False,5,11,4.0,10.89,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'up', 'nitrogen': 'down', 'salt': 'down'}",,,4.0,Translation,True,False,True,False
cyanorak:CK_00049553,16S rRNA (cytosine(1402)-N(4))-methyltransferase,21,21,17,17,0,0.0,core,False,5,11,44.0,10.55,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'down', 'plastic': 'down', 'viral': 'up'}",,,4.0,Translation,True,False,True,False
cyanorak:CK_00000195,uncharacterized membrane protein (DUF3120),21,21,17,17,0,0.0,core,False,5,11,56.0,4.55,mixed,"{'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'up', 'salt': 'up', 'viral': 'up'}",,,5.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00000193,cyanobacterial-specific FeS-containing oxidoreductase,21,21,17,17,0,0.0,core,False,5,11,51.0,2.35,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'growth_phase': 'down', 'nitrogen': 'down', 'salt': 'up'}",,,5.0,Energy production,True,False,False,False
cyanorak:CK_00000364,"DNA polymerase III, beta subunit",21,21,17,17,0,0.0,core,False,5,11,1.0,6.82,mixed,"{'darkness': 'mixed', 'growth_phase': 'down', 'nitrogen': 'mixed', 'phosphorus': 'up', 'plastic': 'down'}",,,5.0,Replication and repair,True,False,True,False
cyanorak:CK_00046930,uncharacterized conserved membrane protein,14,14,14,14,5,0.3571428571428571,core,False,5,11,8.0,7.11,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'up'}",,,4.0,Energy production,True,False,False,False
cyanorak:CK_00000061,"bifunctional tRNA-(guanine-N1)-methyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",16,16,14,14,0,0.0,core,False,5,11,88.0,1.99,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,5.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00045641,glycine zipper 2TM domain-containing protein,17,17,14,14,0,0.0,core,False,5,11,2.0,2.19,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down', 'viral': 'up'}",,,4.0,Unknown,True,False,True,False
cyanorak:CK_00003563,FAD binding domain of DNA photolyase,13,13,13,13,0,0.0,broad,False,5,11,8.0,8.03,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,3.0,Stress response and adaptation,True,False,True,False
cyanorak:CK_00000319,tRNA(Ile)-lysidine synthetase,21,21,17,17,0,0.0,core,False,5,10,96.0,7.22,mixed,"{'coculture': 'up', 'darkness': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'up'}",,,5.0,Translation,True,False,False,False
cyanorak:CK_00000560,ribonuclease D,21,21,17,17,0,0.0,core,False,5,10,23.0,6.32,mixed,"{'darkness': 'mixed', 'light': 'up', 'nitrogen': 'up', 'salt': 'down', 'viral': 'down'}",,,4.0,Transcription,True,False,False,False
cyanorak:CK_00000500,bifunctional cobalt-precorrin-5A hydrolase / precorrin-3B C17-methyltransferase,21,21,17,17,0,0.0,core,False,5,10,29.0,3.1,mixed,"{'carbon': 'up', 'darkness': 'down', 'nitrogen': 'down', 'phosphorus': 'down', 'salt': 'up'}",,,4.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000764,ribose-phosphate pyrophosphokinase,21,21,17,17,0,0.0,core,False,5,10,13.0,2.63,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'phosphorus': 'up', 'plastic': 'down', 'salt': 'up'}",,,5.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00000798,"protein arginine methyltransferase, NDUFAF7 superfamily",21,21,17,17,0,0.0,core,False,5,10,71.0,2.67,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00000928,threonyl-tRNA synthetase,21,21,17,17,0,0.0,core,False,5,10,57.0,1.99,mixed,"{'carbon': 'mixed', 'darkness': 'down', 'growth_phase': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,5.0,Translation,True,False,False,False
cyanorak:CK_00047175,phage integrase family protein,21,21,17,17,0,0.0,core,False,5,10,21.0,6.17,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up', 'viral': 'up'}",,,4.0,Replication and repair,True,False,False,False
cyanorak:CK_00000628,"Na+/H+ antiporter, CPA1 family",21,21,17,17,0,0.0,core,False,5,10,30.0,5.64,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'mixed', 'salt': 'down'}",,,4.0,Transport,True,False,False,False
cyanorak:CK_00000278,poly(A) polymerase,21,21,17,17,0,0.0,core,False,5,10,30.0,10.45,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,4.0,Transcription,True,False,True,False
cyanorak:CK_00001171,thioredoxin domain-containing protein,21,21,17,17,0,0.0,core,False,5,10,58.0,2.77,mixed,"{'carbon': 'mixed', 'darkness': 'down', 'light': 'up', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00000587,obg family GTPase CgtA,21,21,17,17,0,0.0,core,False,5,10,32.0,3.99,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up', 'viral': 'up'}",,,4.0,Translation,True,False,False,False
cyanorak:CK_00001189,conserved hypothetical protein,21,21,17,17,0,0.0,core,False,5,10,58.0,5.74,mixed,"{'darkness': 'down', 'light': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Unknown,True,False,False,False
cyanorak:CK_00000241,citrate synthase,21,21,17,17,0,0.0,core,False,5,10,88.0,1.57,mixed,"{'carbon': 'mixed', 'darkness': 'mixed', 'growth_phase': 'up', 'nitrogen': 'up', 'salt': 'down'}",,,5.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00000235,CYTH domain protein,21,21,17,17,0,0.0,core,False,5,10,24.0,10.73,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Regulatory functions,True,False,True,False
cyanorak:CK_00000202,shikimate kinase,21,21,17,17,0,0.0,core,False,5,10,26.0,1.81,mixed,"{'carbon': 'up', 'darkness': 'down', 'growth_phase': 'down', 'nitrogen': 'down', 'salt': 'up'}",,,5.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00001313,high light inducible protein,20,20,16,16,0,0.0,core,False,5,10,23.0,11.73,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,5.0,Stress response and adaptation,True,False,True,False
cyanorak:CK_00004040,conserved hypothetical protein (DUF2862),14,14,14,14,0,0.0,core,False,5,10,7.0,5.48,mixed,"{'darkness': 'mixed', 'light': 'up', 'nitrogen': 'mixed', 'phosphorus': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001470,conserved hypothetical protein,21,21,17,17,4,0.2352941176470588,core,False,5,9,19.0,2.7,mixed,"{'carbon': 'up', 'darkness': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,6.0,Unknown,True,False,False,False
cyanorak:CK_00001095,ribosomal protein L11 methyltransferase,21,21,17,17,0,0.0,core,False,5,9,5.0,10.81,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'up'}",,,5.0,Translation,True,False,True,False
cyanorak:CK_00000732,ATP-NAD kinase family protein,21,21,17,17,0,0.0,core,False,5,9,14.0,1.92,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up', 'viral': 'up'}",,,5.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000790,holliday junction ATP-dependent DNA helicase RuvA,21,21,17,17,0,0.0,core,False,5,9,34.0,3.15,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'up', 'nitrogen': 'up', 'salt': 'down'}",,,5.0,Replication and repair,True,False,False,False
cyanorak:CK_00001271,putative SPOUT methyltransferase family protein,21,21,17,17,0,0.0,core,False,5,9,83.0,4.96,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'down'}",,,4.0,Translation,True,False,False,False
cyanorak:CK_00000830,conserved hypothetical protein,21,21,17,17,0,0.0,core,False,5,9,39.0,7.47,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'phosphorus': 'down', 'salt': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00000880,cytochrome c-type biogenesis protein,21,21,17,17,0,0.0,core,False,5,9,25.0,1.29,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'plastic': 'down', 'salt': 'up', 'viral': 'down'}",,,5.0,Photosynthesis,True,False,False,False
cyanorak:CK_00000882,conserved hypothetical protein (DUF309),21,21,17,17,0,0.0,core,False,5,9,47.0,11.29,mixed,"{'coculture': 'down', 'darkness': 'down', 'growth_phase': 'down', 'nitrogen': 'up', 'salt': 'up'}",,,4.0,Unknown,True,False,True,False
cyanorak:CK_00000953,uncharacterized acyl-CoA N-acetyltransferase,21,21,17,17,0,0.0,core,False,5,9,2.0,12.07,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'down'}",,,5.0,Transcription,True,False,True,False
cyanorak:CK_00000437,nicotinate-nucleotide diphosphorylase,21,21,17,17,0,0.0,core,False,5,9,82.0,2.45,up,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'up', 'nitrogen': 'up', 'salt': 'up'}",,,4.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000216,energy-coupling factor transport system ATP-binding protein,21,21,17,17,0,0.0,core,False,5,9,84.0,10.45,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'plastic': 'down', 'salt': 'down'}",,,4.0,Transport,True,False,True,False
cyanorak:CK_00052564,"TolC-like outer membrane efflux protein, RND family",22,21,17,18,0,0.0,core,False,5,9,20.0,2.55,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,4.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00001131,chromosome segregation protein,21,21,17,17,0,0.0,core,False,5,9,15.0,3.81,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'up', 'viral': 'up'}",,,5.0,Cell cycle and division,True,False,False,False
cyanorak:CK_00000355,phosphoserine phosphatase RsbU/P,21,21,17,17,0,0.0,core,False,5,9,23.0,2.31,mixed,"{'carbon': 'up', 'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,4.0,Signal transduction,True,False,False,False
cyanorak:CK_00044166,conserved hypothetical protein,20,20,16,16,0,0.0,core,False,5,9,129.0,11.17,mixed,"{'coculture': 'down', 'darkness': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,4.0,Post-translational modification,True,False,True,False
cyanorak:CK_00001320,uncharacterized conserved secreted protein,17,17,13,13,4,0.3076923076923077,broad,False,5,9,154.0,10.89,mixed,"{'coculture': 'down', 'darkness': 'down', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'up'}",,,4.0,Unknown,True,False,True,False
cyanorak:CK_00001343,delta-12 fatty acid desaturase DesA3,17,17,13,13,0,0.0,broad,False,5,9,14.0,1.89,mixed,"{'growth_phase': 'up', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'down', 'viral': 'down'}",,,5.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00001395,"15,16 dihydrobiliverdin:ferredoxin oxidoreductase",21,21,17,17,0,0.0,core,False,5,8,17.0,7.01,mixed,"{'carbon': 'up', 'coculture': 'down', 'darkness': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,6.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000543,putative fructosamine 3-kinase,21,21,17,17,0,0.0,core,False,5,8,8.0,2.22,mixed,"{'carbon': 'mixed', 'coculture': 'up', 'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'down'}",,,6.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00001047,"fumarate hydratase, class II",21,21,17,17,0,0.0,core,False,5,8,58.0,1.34,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'phosphorus': 'down', 'salt': 'up'}",,,3.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00001098,UDP-N-acetylmuramoylalanine--D-glutamate ligase,21,21,17,17,0,0.0,core,False,5,8,63.0,11.93,mixed,"{'coculture': 'down', 'darkness': 'up', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,4.0,Cell wall and membrane,True,False,True,False
cyanorak:CK_00000760,cytidine diphosphate-diacylglycerol (CDP-DG) synthase,21,21,17,17,0,0.0,core,False,5,8,40.0,11.34,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'phosphorus': 'down', 'salt': 'up'}",,,3.0,Cell wall and membrane,True,False,True,False
cyanorak:CK_00000838,methionine synthase,21,21,17,17,0,0.0,core,False,5,8,88.0,1.49,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up', 'viral': 'down'}",,,4.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00000848,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase,21,21,17,17,0,0.0,core,False,5,8,29.0,12.0,mixed,"{'coculture': 'down', 'darkness': 'up', 'nitrogen': 'mixed', 'salt': 'up', 'viral': 'up'}",,,4.0,Coenzyme metabolism,True,False,True,False
cyanorak:CK_00000465,protein of unknown function (DUF3146),21,21,17,17,0,0.0,core,False,5,8,30.0,11.6,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'growth_phase': 'up', 'salt': 'up', 'viral': 'up'}",,,5.0,Unknown,True,False,True,False
cyanorak:CK_00000425,transcription termination/antitermination factor NusG,21,21,17,17,0,0.0,core,False,5,8,55.0,2.14,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'phosphorus': 'down', 'salt': 'up'}",,,4.0,Transcription,True,False,False,False
