locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
ACZ81_14265,,marine proteobacterial sortase target protein,Unknown,NZ_CP012202.1,3282455,3284593,+,,kegg.orthology:K07114,yfbK; Ca-activated chloride channel homolog,Ca-activated chloride,Pores ion channels [TC:1],tcdb:1.A.13.2.2,1.A.13.2.2,Ca-activated chloride,specific_compound,inorganic,kegg_ko,confident,yfbK; Ca-activated chloride channel homolog,,brite;kegg;tcdb
ACZ81_14275,czcA,efflux RND transporter permease subunit,Inorganic ion transport,NZ_CP012202.1,3285231,3288368,-,PERM,kegg.orthology:K15726,"czcA, cusA, cnrA; heavy metal efflux system protein",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.1.2,2.A.6.1.2,unresolved,unresolved,,,none,"czcA, cusA, cnrA; heavy metal efflux system protein",,brite;kegg;tcdb;func
ACZ81_14280,czcB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,3288379,3289611,-,,kegg.orthology:K15727,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1.2.1,8.A.1.2.1,unresolved,unresolved,,,none,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,brite;kegg;tcdb;func
ACZ81_14340,,sugar efflux transporter,Amino acid metabolism,NZ_CP012202.1,3298830,3299999,+,,kegg.orthology:K03291,"MFS.SET; MFS transporter, SET family, sugar efflux transporter",MFS,Sugar efflux transporter (SET) [TC:2.A.1.20],tcdb:2.A.1.20,2.A.1.20,sugar,broad_class,organic,kegg_ko_keyword,inferred,"MFS.SET; MFS transporter, SET family, sugar efflux transporter",,brite;kegg;tcdb;func
ACZ81_14470,gluP,sugar MFS transporter,Carbohydrate metabolism,NZ_CP012202.1,3333201,3334553,-,,kegg.orthology:K02429,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",MFS,Fucose:H+ symporter (FHS) family [TC:2.A.1.7],tcdb:2.A.1.7,2.A.1.7,fucose/galactose/glucose,multi_substrate,organic,kegg_ko_keyword,inferred,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",fucose; galactose; glucose,brite;kegg;tcdb;func
ACZ81_14495,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,3340381,3343107,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_14525,,EamA family transporter,Amino acid metabolism,NZ_CP012202.1,3349294,3350169,-,PERM,,,,,,,unresolved,unresolved,,,none,EamA family transporter,,func
ACZ81_14625,mexF,efflux RND transporter permease subunit,Defense mechanisms,NZ_CP012202.1,3370187,3373309,-,PERM,kegg.orthology:K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.2.16,2.A.6.2.16,unresolved,unresolved,,,none,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",,brite;kegg;tcdb;func
ACZ81_14630,mexE,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,3373309,3374586,-,,kegg.orthology:K18298,"mexE; membrane fusion protein, multidrug efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1,The Membrane Fusion Protein (MFP) Family,unresolved,unresolved,,,none,"mexE; membrane fusion protein, multidrug efflux system",,brite;kegg;tcdb;func
ACZ81_14680,ppdD,pilin,Cell motility,NZ_CP012202.1,3387500,3387928,+,,kegg.orthology:K02650,pilA; type IV pilus assembly protein PilA,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilA; type IV pilus assembly protein PilA,,tcdb
ACZ81_14685,pilC,type II secretion system F family protein,Intracellular trafficking,NZ_CP012202.1,3388009,3389217,+,,kegg.orthology:K02653,pilC; type IV pilus assembly protein PilC,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilC; type IV pilus assembly protein PilC,,tcdb
ACZ81_14690,pilD,prepilin peptidase,Cell motility,NZ_CP012202.1,3389270,3390163,+,,kegg.orthology:K02464,gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-],,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-],,tcdb
ACZ81_14720,secA,preprotein translocase subunit SecA,Intracellular trafficking,NZ_CP012202.1,3393753,3396461,-,,kegg.orthology:K03070,secA; preprotein translocase subunit SecA [EC:7.4.2.8],,,tcdb:3.A.5.1,3.A.5.1,unresolved,unresolved,,,none,secA; preprotein translocase subunit SecA [EC:7.4.2.8],,kegg;tcdb;func
ACZ81_14765,ftsW,cell division protein FtsW,Cell wall and membrane,NZ_CP012202.1,3405682,3407106,-,,kegg.orthology:K03588,"ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.103.1,2.A.103.1,unresolved,unresolved,,,none,"ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]",,brite;tcdb
ACZ81_14775,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,Cell wall and membrane,NZ_CP012202.1,3408669,3409751,-,,kegg.orthology:K01000,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],,,tcdb:9.B.146,The Putative Undecaprenyl-phosphate N-Acetylglucosaminyl Transferase (MurG) Family,phosphate,specific_compound,inorganic,function_description,inferred,"Catalyzes the initial step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan: transfers peptidoglycan precursor phospho-MurNAc-pentapeptide from UDP-MurNAc-pentapeptide onto the lipid carrier undecaprenyl phosphate, yielding undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide, known as lipid I",,tcdb
ACZ81_14810,,putative porin,Unknown,NZ_CP012202.1,3416698,3417522,-,,,,,,,,unresolved,unresolved,,,none,putative porin,,func
ACZ81_14825,cusA,efflux RND transporter permease subunit,Inorganic ion transport,NZ_CP012202.1,3420133,3423408,-,PERM,kegg.orthology:K07787,"cusA, silA; copper/silver efflux system protein",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.1.4,2.A.6.1.4,copper,specific_compound,inorganic,kegg_ko_keyword,inferred,"cusA, silA; copper/silver efflux system protein",,brite;kegg;tcdb;func
ACZ81_14830,cusB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,3423401,3425131,-,,kegg.orthology:K07798,"cusB, silB; membrane fusion protein, copper/silver efflux system",,Accessory factors involved in transport [TC:8],tcdb:2.A.6.1.4,2.A.6.1.4,copper,specific_compound,inorganic,kegg_ko_keyword,inferred,"cusB, silB; membrane fusion protein, copper/silver efflux system",,brite;kegg;tcdb;func
ACZ81_14900,mscS,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_CP012202.1,3441679,3442521,-,,kegg.orthology:K03442,mscS; small conductance mechanosensitive channel,small conductance mechanosensitive,Pores ion channels [TC:1],tcdb:1.A.23.2,1.A.23.2,lipid,broad_class,organic,function_description,inferred,"Mechanosensitive channel that participates in the regulation of osmotic pressure changes within the cell, opening in response to stretch forces in the membrane lipid bilayer, without the need for other proteins. Contributes to normal resistance to hypoosmotic shock. Forms an ion channel of 1.0 nanosiemens conductance with a slight preference for anions",,brite;kegg;tcdb;func
ACZ81_14930,pilU,PilT/PilU family type 4a pilus ATPase,Cell motility,NZ_CP012202.1,3446874,3447986,-,ATP,kegg.orthology:K02670,pilU; twitching motility protein PilU,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilU; twitching motility protein PilU,,tcdb
ACZ81_14935,pilT,type IV pilus twitching motility protein PilT,Cell motility,NZ_CP012202.1,3447995,3449038,-,ATP,kegg.orthology:K02669,pilT; twitching motility protein PilT,,,tcdb:3.A.15.2,3.A.15.2,unresolved,unresolved,,,none,pilT; twitching motility protein PilT,,tcdb
ACZ81_14975,,glutathione S-transferase family protein,Coenzyme metabolism,NZ_CP012202.1,3456801,3457442,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
ACZ81_15000,ygaZ,AzlC family ABC transporter permease,Amino acid metabolism,NZ_CP012202.1,3460416,3461138,-,PERM,,,,,,,unresolved,unresolved,,,none,AzlC family ABC transporter permease,,func
ACZ81_15015,araJ,MFS transporter,Amino acid metabolism,NZ_CP012202.1,3462290,3463549,+,PERM,kegg.orthology:K08156,"araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein",MFS,Drug:H+ antiporter-1 (12 spanner) (DHA1) family [TC:2.A.1.2],tcdb:2.A.1.2.14,2.A.1.2.14,arabinose,specific_compound,organic,kegg_ko_keyword,inferred,"araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein",,brite;kegg;tcdb;func
ACZ81_15110,arsB,ACR3 family arsenite efflux transporter,Inorganic ion transport,NZ_CP012202.1,3482746,3483774,+,PERM,kegg.orthology:K03325,"ACR3, arsB; arsenite transporter",arsenite,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.59,The Arsenical Resistance-3 (ACR3) Family,unresolved,unresolved,,,none,"ACR3, arsB; arsenite transporter",,brite;kegg;tcdb;func
ACZ81_15200,kdtX,glycosyltransferase family 2 protein,Cell wall and membrane,NZ_CP012202.1,3501168,3501935,-,,kegg.orthology:K12984,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",,,tcdb:4.D.1.3,4.D.1.3,unresolved,unresolved,,,none,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",,tcdb
ACZ81_15240,,MFS transporter,Amino acid metabolism,NZ_CP012202.1,3508382,3509743,+,PERM,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
ACZ81_15250,emrE,DMT family transporter,Intracellular trafficking,NZ_CP012202.1,3510494,3510823,+,,kegg.orthology:K03297,"emrE, qac, mmr, smr; small multidrug resistance pump",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.7.1,2.A.7.1,unresolved,unresolved,,,none,"emrE, qac, mmr, smr; small multidrug resistance pump",,brite;tcdb;func
ACZ81_15275,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,3513438,3515702,-,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_15310,nanT,sodium:solute symporter family transporter,Amino acid metabolism,NZ_CP012202.1,3525094,3526671,-,,kegg.orthology:K03307,"TC.SSS; solute:Na+ symporter, SSS family",,,tcdb:2.A.21,The Solute:Sodium Symporter (SSS) Family,The Solute:Sodium Symporter (SSS),specific_compound,inorganic,tcdb_family,inferred,The Solute:Sodium Symporter (SSS) Family,,kegg;tcdb;func
ACZ81_15370,btuF,cobalamin-binding protein,Inorganic ion transport,NZ_CP012202.1,3544050,3544973,+,SBP,kegg.orthology:K02016,ABC.FEV.S; iron complex transport system substrate-binding protein,iron complex,Vitamin B12 transporter,tcdb:3.A.1.13,3.A.1.13,iron complex,specific_compound,inorganic,kegg_ko,confident,ABC.FEV.S; iron complex transport system substrate-binding protein,,brite;kegg;tcdb;func
ACZ81_15415,nhaD,ArsB/NhaD family transporter,Inorganic ion transport,NZ_CP012202.1,3552664,3553917,-,PERM,,,,,,,unresolved,unresolved,,,none,ArsB/NhaD family transporter,,func
ACZ81_15420,fucP,L-fucose:H+ symporter permease,Carbohydrate metabolism,NZ_CP012202.1,3554165,3555502,-,PERM,kegg.orthology:K02429,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",MFS,Fucose:H+ symporter (FHS) family [TC:2.A.1.7],tcdb:2.A.1.7,2.A.1.7,fucose/galactose/glucose,multi_substrate,organic,kegg_ko_keyword,inferred,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",fucose; galactose; glucose,brite;kegg;tcdb;func
ACZ81_15425,rpfN,carbohydrate porin,Cell wall and membrane,NZ_CP012202.1,3556002,3557321,+,,kegg.orthology:K07267,oprB; porin,,Pores ion channels [TC:1],tcdb:1.B.19.1,1.B.19.1,carbohydrate,broad_class,organic,product,inferred,carbohydrate porin,,brite;kegg;tcdb;func
ACZ81_15450,,glutathione S-transferase family protein,Post-translational modification,NZ_CP012202.1,3562435,3563007,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
ACZ81_15495,VP1164,putative manganese transporter,Unknown,NZ_CP012202.1,3569490,3570725,+,,,,,,,,manganese,specific_compound,inorganic,product,inferred,putative manganese transporter,,func
ACZ81_15505,eriC,chloride channel protein,Inorganic ion transport,NZ_CP012202.1,3571598,3573274,+,,kegg.orthology:K03281,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",chloride,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.49,The Chloride Carrier/Channel (ClC) Family,chloride,specific_compound,inorganic,kegg_ko,confident,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",,brite;kegg;tcdb;func
ACZ81_15525,mntH,Nramp family divalent metal transporter,Inorganic ion transport,NZ_CP012202.1,3575109,3576305,+,,,,,,,,unresolved,unresolved,,,none,Nramp family divalent metal transporter,,func
ACZ81_15600,,ABC transporter substrate-binding protein,Amino acid metabolism,NZ_CP012202.1,3592444,3593727,+,SBP,kegg.orthology:K02055,ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein,putative spermidine/putrescine,Putative spermidine/putrescine transporter,tcdb:3.A.1.11,3.A.1.11,putative spermidine/putrescine,multi_substrate,organic,kegg_ko,confident,ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein,putative spermidine; putrescine,brite;kegg;tcdb;func
ACZ81_15625,lptF,LPS export ABC transporter permease LptF,Unknown,NZ_CP012202.1,3601677,3602777,+,PERM,kegg.orthology:K07091,lptF; lipopolysaccharide export system permease protein,lipopolysaccharide export system,Lipopolysaccharide transporter,tcdb:1.B.42.1,1.B.42.1,saccharide,broad_class,organic,kegg_ko,confident,lptF; lipopolysaccharide export system permease protein,,brite;kegg;tcdb;func
ACZ81_15630,lptG,LPS export ABC transporter permease LptG,Unknown,NZ_CP012202.1,3602778,3603839,+,PERM,kegg.orthology:K11720,lptG; lipopolysaccharide export system permease protein,lipopolysaccharide export system,Lipopolysaccharide transporter,tcdb:1.B.42.1,1.B.42.1,saccharide,broad_class,organic,kegg_ko,confident,lptG; lipopolysaccharide export system permease protein,,brite;kegg;tcdb;func
ACZ81_15640,,TonB-dependent receptor,Coenzyme metabolism,NZ_CP012202.1,3604700,3606775,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_15700,,permease,Unknown,NZ_CP012202.1,3618429,3619640,-,PERM,kegg.orthology:K07089,K07089; uncharacterized protein,,,,,unresolved,unresolved,,,none,K07089; uncharacterized protein,,func
ACZ81_15705,,cation diffusion facilitator family transporter,Inorganic ion transport,NZ_CP012202.1,3619844,3620476,-,,,,,,,,unresolved,unresolved,,,none,cation diffusion facilitator family transporter,,func
ACZ81_15755,yhhT,AI-2E family transporter,Unknown,NZ_CP012202.1,3634445,3635605,+,,,,,,,,unresolved,unresolved,,,none,AI-2E family transporter,,func
ACZ81_15760,fcuA,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,3635799,3637970,+,,kegg.orthology:K02014,TC.FEV.OM; iron complex outermembrane recepter protein,,Pores ion channels [TC:1],tcdb:1.B.14,The Outer Membrane Receptor (OMR) Family,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,TC.FEV.OM; iron complex outermembrane recepter protein,,brite;tcdb;func
ACZ81_15825,glpF,MIP/aquaporin family protein,Intracellular trafficking,NZ_CP012202.1,3648123,3648992,+,,kegg.orthology:K02440,glpF; glycerol uptake facilitator,,Aquaglyceroporins or glycerol-uptake facilitators,tcdb:1.A.8.1,1.A.8.1,glycerol,specific_compound,organic,kegg_ko_keyword,inferred,glpF; glycerol uptake facilitator,,brite;kegg;tcdb
ACZ81_15830,yigM,DMT family transporter,Amino acid metabolism,NZ_CP012202.1,3649174,3650037,+,PERM,,,,,,,unresolved,unresolved,,,none,DMT family transporter,,func
ACZ81_15840,,TonB-dependent receptor plug domain-containing protein,Inorganic ion transport,NZ_CP012202.1,3650510,3652396,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor plug domain-containing protein,,func
ACZ81_15850,mntP,manganese efflux pump MntP,Inorganic ion transport,NZ_CP012202.1,3652928,3653485,-,,,,,,,,manganese,specific_compound,inorganic,product,inferred,manganese efflux pump MntP,,func
ACZ81_15880,,AEC family transporter,Unknown,NZ_CP012202.1,3660976,3661908,+,,kegg.orthology:K07088,K07088,,,,,unresolved,unresolved,,,none,K07088,,func
ACZ81_15900,,type 1 periplasmic-binding domain-containing protein,Amino acid metabolism,NZ_CP012202.1,3666020,3667369,+,SBP,,,,,,,unresolved,unresolved,,,none,type 1 periplasmic-binding domain-containing protein,,func
ACZ81_15910,pedB,ATP-binding cassette domain-containing protein,Defense mechanisms,NZ_CP012202.1,3668340,3669062,+,ATP,kegg.orthology:K01990,ABC-2.A; ABC-2 type transport system ATP-binding protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.A; ABC-2 type transport system ATP-binding protein,,brite;kegg;tcdb;func
ACZ81_15915,pedC,ABC transporter permease,Defense mechanisms,NZ_CP012202.1,3669062,3669844,+,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
ACZ81_15950,,TonB-dependent receptor,Coenzyme metabolism,NZ_CP012202.1,3677016,3679517,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_15955,,porin family protein,Cell wall and membrane,NZ_CP012202.1,3679799,3681028,+,,,,,,,,unresolved,unresolved,,,none,porin family protein,,func
ACZ81_16020,betT,BCCT family transporter,Cell wall and membrane,NZ_CP012202.1,3697762,3699798,-,,kegg.orthology:K02168,"betT, betS; choline/glycine/proline betaine transport protein",choline/glycine/proline betaine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.15.1.3,2.A.15.1.3,choline/glycine/proline betaine,multi_substrate,organic,kegg_ko,confident,"betT, betS; choline/glycine/proline betaine transport protein",choline; glycine; proline betaine,brite;tcdb;func
ACZ81_16035,,TonB-dependent receptor,Cell wall and membrane,NZ_CP012202.1,3702000,3704510,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_16115,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_CP012202.1,3723676,3725001,+,,,,,,,,unresolved,unresolved,,,none,mechanosensitive ion channel family protein,,func
ACZ81_16130,,porin family protein,Cell wall and membrane,NZ_CP012202.1,3728563,3729159,+,,kegg.orthology:K03286,"TC.OOP; OmpA-OmpF porin, OOP family",OmpA-OmpF,Pores ion channels [TC:1],tcdb:1.B.6,The OmpA-OmpF Porin (OOP) Family,unresolved,unresolved,,,none,"TC.OOP; OmpA-OmpF porin, OOP family",,brite;kegg;tcdb;func
