locus_tag,gene_name,product,gene_category,log2fc,padj,expression_status,timepoint
ACZ81_18305,miaA,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,Translation,-0.3953418313804688,0.6460063757901143,not_significant,day 11
ACZ81_14365,nei,endonuclease VIII,Replication and repair,-0.3950313216204951,0.6299902482066704,not_significant,day 11
ACZ81_10780,arsC,arsenate reductase (glutaredoxin),Inorganic ion transport,-0.3949772310092199,0.7110485002421066,not_significant,day 11
ACZ81_09730,yqjG,glutathione S-transferase family protein,Post-translational modification,-0.3946581023680692,0.5143476445038903,not_significant,day 11
ACZ81_04015,ppx,exopolyphosphatase,Nucleotide metabolism,-0.3942300198045919,0.2197925907504347,not_significant,day 11
ACZ81_05560,,DUF3450 domain-containing protein,Unknown,0.3938723588131943,0.6899826304194601,not_significant,day 11
ACZ81_13035,nrdR,transcriptional regulator NrdR,Transcription,0.3936403673455891,0.6324096638234619,not_significant,day 11
ACZ81_05915,,TonB-dependent receptor,Inorganic ion transport,-0.3935714664243089,0.3530322520372427,not_significant,day 11
ACZ81_14385,recQ1,RecQ family ATP-dependent DNA helicase,Replication and repair,0.3935335657327222,0.5275694904734348,not_significant,day 11
ACZ81_10820,,DUF3108 domain-containing protein,Unknown,-0.3934157596529152,0.4952392930809502,not_significant,day 11
ACZ81_08585,mltG,endolytic transglycosylase MltG,Unknown,0.3931557505864249,0.4606929577256449,not_significant,day 11
ACZ81_16410,fldB,flavodoxin FldB,Energy production,-0.3930080462499078,0.4112042380474426,not_significant,day 11
ACZ81_09940,,response regulator,Signal transduction,-0.3927647773447278,0.3075091641160421,not_significant,day 11
ACZ81_10345,ybaL,cation:proton antiporter family protein,Inorganic ion transport,0.3921325334846878,0.5209567489640015,not_significant,day 11
ACZ81_06030,queC,7-cyano-7-deazaguanine synthase QueC,Nucleotide metabolism,-0.3920856655022686,0.4489202542509697,not_significant,day 11
ACZ81_02030,,TetR/AcrR family transcriptional regulator,Transcription,-0.391974072574873,0.6534864998782298,not_significant,day 11
ACZ81_06945,dkgB,"2,5-didehydrogluconate reductase DkgB",Unknown,0.3919641716023668,0.6916170022740131,not_significant,day 11
ACZ81_13825,,hypothetical protein,Amino acid metabolism,0.3916775842798617,0.5893738475485117,not_significant,day 11
ACZ81_14560,rbsK,ribokinase,Coenzyme metabolism,0.3916492050623376,0.5311218916599295,not_significant,day 11
ACZ81_03920,,ABC transporter substrate-binding protein,Amino acid metabolism,-0.3916058991428369,0.4090449085692784,not_significant,day 11
ACZ81_RS21605,hypF,Kae1-like domain-containing protein,Post-translational modification,-0.3913816663647743,0.8003727197154399,not_significant,day 11
ACZ81_04685,dtpT,peptide MFS transporter,Amino acid metabolism,0.3909784254994149,0.1006039609898917,not_significant,day 11
ACZ81_06235,,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,-0.3906166178120324,0.6170536782574941,not_significant,day 11
ACZ81_18285,hflC,protease modulator HflC,Post-translational modification,0.3896384705876593,0.5710217088088771,not_significant,day 11
ACZ81_08500,,haloacid dehalogenase type II,Unknown,0.3895409496939717,0.5478923959626664,not_significant,day 11
ACZ81_03770,yrbG,calcium/sodium antiporter,Inorganic ion transport,-0.389012028279947,0.4983696828728474,not_significant,day 11
ACZ81_02600,,type II toxin-antitoxin system RelE/ParE family toxin,Cell cycle and division,0.3890006795517781,0.5744176532400137,not_significant,day 11
ACZ81_11885,,sugar kinase,Carbohydrate metabolism,-0.3887803649578187,0.6916170022740131,not_significant,day 11
ACZ81_15400,tyrS,tyrosine--tRNA ligase,Translation,-0.3884698841961339,0.4076041669070306,not_significant,day 11
ACZ81_19660,hprA,D-2-hydroxyacid dehydrogenase,Energy production,0.3884422799839262,0.4792193515450652,not_significant,day 11
ACZ81_15090,,protein-tyrosine phosphatase family protein,Unknown,0.3883737622211558,0.7192801484636734,not_significant,day 11
ACZ81_15220,yraN,YraN family protein,Replication and repair,-0.3881283867359363,0.3675334174893109,not_significant,day 11
ACZ81_02425,,exo-beta-N-acetylmuramidase NamZ family protein,Cell wall and membrane,0.3880477891084097,0.5880480564740797,not_significant,day 11
ACZ81_19755,yicC,YicC/YloC family endoribonuclease,Unknown,-0.3874827504308894,0.4885538317435628,not_significant,day 11
ACZ81_00405,,SIR2 family protein,Unknown,0.3872369136824916,0.4330426721762925,not_significant,day 11
ACZ81_18800,,LysR family transcriptional regulator,Transcription,-0.3872132576873022,0.4731809557680028,not_significant,day 11
ACZ81_01155,yhdP,YhdP family protein,Unknown,-0.3870449343997998,0.6381639113804428,not_significant,day 11
ACZ81_08375,rnhA,ribonuclease HI,Replication and repair,-0.3867046106554978,0.4362662470702318,not_significant,day 11
ACZ81_15805,phlC,thiolase C-terminal domain-containing protein,Lipid metabolism,0.3866036578789271,0.1325470802907763,not_significant,day 11
ACZ81_15735,,lipase family protein,Lipid metabolism,-0.3864719298702569,,not_significant,day 11
ACZ81_00510,hemX,uroporphyrinogen-III C-methyltransferase,Coenzyme metabolism,-0.385858570731721,0.2694377096778299,not_significant,day 11
ACZ81_02685,rplU,50S ribosomal protein L21,Translation,-0.38568866603293,0.636063479931942,not_significant,day 11
ACZ81_04155,sstT,serine/threonine transporter SstT,Amino acid metabolism,0.3853648027828156,0.6194964122159562,not_significant,day 11
ACZ81_10885,mocA,nucleotidyltransferase family protein,Unknown,0.3851866314638662,0.3424588902189781,not_significant,day 11
ACZ81_05060,flaA,flagellin N-terminal helical domain-containing protein,Cell motility,0.3845769695921523,0.7669764566770528,not_significant,day 11
ACZ81_10845,cmoB,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,Translation,-0.3845568552320348,0.436410731106701,not_significant,day 11
ACZ81_06760,,response regulator,Signal transduction,-0.3844339026800211,0.6733804152995697,not_significant,day 11
ACZ81_18620,,hypothetical protein,Unknown,-0.3840837096617607,0.3456895108659382,not_significant,day 11
ACZ81_RS21685,,Tn3 family transposase,Replication and repair,-0.3840365835410304,0.5335621875409543,not_significant,day 11
ACZ81_10320,,hypothetical protein,Unknown,0.3839059370272266,0.7073602185762962,not_significant,day 11
ACZ81_15415,nhaD,ArsB/NhaD family transporter,Inorganic ion transport,-0.3835002062386133,0.6899826304194601,not_significant,day 11
ACZ81_14950,yggT,YggT family protein,Unknown,-0.3834982397051273,0.53166304052887,not_significant,day 11
ACZ81_06375,,GAF domain-containing protein,Signal transduction,0.3831043973967181,0.7693271246304222,not_significant,day 11
ACZ81_00615,,mechanosensitive ion channel family protein,Cell wall and membrane,-0.382892578503036,0.6136817162933038,not_significant,day 11
ACZ81_11350,moaB,molybdenum cofactor biosynthesis protein B,Coenzyme metabolism,-0.3827765130866033,0.4920976220119705,not_significant,day 11
ACZ81_13040,glyA,serine hydroxymethyltransferase,Amino acid metabolism,0.3827307386644346,0.7425059624601753,not_significant,day 11
ACZ81_00905,,dihydrodipicolinate synthase family protein,Amino acid metabolism,-0.3824988047757314,0.5143476445038903,not_significant,day 11
ACZ81_06655,,DUF2937 family protein,Unknown,-0.3824878090264341,0.7337743289087056,not_significant,day 11
ACZ81_02960,cpdA,metallophosphoesterase,Unknown,0.3822346802700631,0.5858911989499311,not_significant,day 11
ACZ81_RS21345,,hypothetical protein,Unknown,-0.3819948370024847,0.6462544954549224,not_significant,day 11
ACZ81_02870,rluA,bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA,Translation,-0.3816935002906124,0.8096131370912834,not_significant,day 11
ACZ81_20465,,hypothetical protein,Unknown,-0.3815836681355303,0.630264222756819,not_significant,day 11
ACZ81_12295,asd,aspartate-semialdehyde dehydrogenase,Amino acid metabolism,0.3813252291868911,0.6559104971309956,not_significant,day 11
ACZ81_11550,hdfR,LysR family transcriptional regulator,Transcription,0.3809967753575147,0.5893113343863797,not_significant,day 11
ACZ81_03580,ybaN,YbaN family protein,Unknown,-0.3809824958395967,0.6896597702028758,not_significant,day 11
ACZ81_06025,,LysR family transcriptional regulator,Transcription,0.3806934909552003,0.3675334174893109,not_significant,day 11
ACZ81_00125,tsaC,L-threonylcarbamoyladenylate synthase type 1 TsaC,Translation,0.3803092568302789,0.5442440348158104,not_significant,day 11
ACZ81_07735,ywrO,NAD(P)H-dependent oxidoreductase,Unknown,0.3801046004759737,0.6326002114795706,not_significant,day 11
ACZ81_14200,,catalase family protein,Unknown,-0.3799662840404177,0.5600817012287526,not_significant,day 11
ACZ81_08110,ihfA,integration host factor subunit alpha,Transcription,-0.3787393953941876,0.6194964122159562,not_significant,day 11
ACZ81_15520,,UPF0149 family protein,Unknown,-0.3785097741486418,0.3855384853145085,not_significant,day 11
ACZ81_08565,fabG,3-oxoacyl-ACP reductase FabG,Lipid metabolism,-0.3783365292851876,0.6636032654183148,not_significant,day 11
ACZ81_03375,,TonB-dependent receptor domain-containing protein,Inorganic ion transport,0.3782729396506597,0.2061186488971499,not_significant,day 11
ACZ81_06530,,cytochrome b,Energy production,-0.3779490295794934,0.6976645494964439,not_significant,day 11
ACZ81_00075,elbB,isoprenoid biosynthesis glyoxalase ElbB,Secondary metabolites,0.3779375176943944,0.2123217867724699,not_significant,day 11
ACZ81_14225,nikB,ABC transporter permease,Amino acid metabolism,-0.3775621427525867,0.7698235172013671,not_significant,day 11
ACZ81_11165,,methyl-accepting chemotaxis protein,Cell motility,-0.3767246961961884,0.4885538317435628,not_significant,day 11
ACZ81_02125,macB,MacB family efflux pump subunit,Defense mechanisms,0.3763731328330548,0.589579825691681,not_significant,day 11
ACZ81_13460,hisS,histidine--tRNA ligase,Translation,-0.3761543476080576,0.5744176532400137,not_significant,day 11
ACZ81_17185,,coiled-coil domain-containing protein,Unknown,0.3752136586263501,0.4925085129067275,not_significant,day 11
ACZ81_05515,,late competence development ComFB family protein,Unknown,-0.374713154249208,0.6198053924174276,not_significant,day 11
ACZ81_14930,pilU,PilT/PilU family type 4a pilus ATPase,Cell motility,-0.3744868120924899,0.6043196625344573,not_significant,day 11
ACZ81_08225,,alpha/beta fold hydrolase,Unknown,0.3744360057903477,0.4425343226594259,not_significant,day 11
ACZ81_05705,argS,arginine--tRNA ligase,Translation,-0.3740540988959248,0.4633613741748847,not_significant,day 11
ACZ81_18715,,RNA polymerase sigma factor,Transcription,-0.3736666602879281,0.7946639550837025,not_significant,day 11
ACZ81_10850,,kinase,Unknown,-0.3735911785634391,0.7140821452358157,not_significant,day 11
ACZ81_05455,dppB,ABC transporter permease,Inorganic ion transport,0.3735324512565721,0.5600591352582993,not_significant,day 11
ACZ81_03495,apaG,Co2+/Mg2+ efflux protein ApaG,Inorganic ion transport,-0.3732961052774357,0.6976645494964439,not_significant,day 11
ACZ81_02810,mutH,DNA mismatch repair endonuclease MutH,Replication and repair,-0.3732743703155608,0.4487660454464147,not_significant,day 11
ACZ81_15990,,response regulator transcription factor,Transcription,-0.3731345439106794,0.8849540370319792,not_significant,day 11
ACZ81_11870,uxaC,glucuronate isomerase,Carbohydrate metabolism,0.3725056449374118,0.761982182990328,not_significant,day 11
ACZ81_19290,gspF,type II secretion system inner membrane protein GspF,Intracellular trafficking,0.3719255621771026,0.7602606310559625,not_significant,day 11
ACZ81_13885,,porin family protein,Unknown,0.3718634829427543,0.5214172017811276,not_significant,day 11
ACZ81_06295,,pepsin-like aspartic protease,Unknown,0.3712198869051916,0.4970831837273108,not_significant,day 11
ACZ81_11670,dagA,alanine/glycine:cation symporter family protein,Amino acid metabolism,0.3710393337113329,0.2961096946626047,not_significant,day 11
ACZ81_09260,LA2027,DUF2797 domain-containing protein,Unknown,-0.3709530798715899,0.6976645494964439,not_significant,day 11
ACZ81_06365,,hypothetical protein,Unknown,0.3706723155458304,0.3668830875316964,not_significant,day 11
ACZ81_00345,ubiK,ubiquinone biosynthesis accessory factor UbiK,Unknown,-0.3706279812283312,0.8126262492155729,not_significant,day 11
ACZ81_02915,prnA,tryptophan halogenase family protein,Amino acid metabolism,-0.3698323768889623,0.5809035318548257,not_significant,day 11
ACZ81_20420,,hypothetical protein,Unknown,0.3692059420679583,0.7236396672363077,not_significant,day 11
ACZ81_18705,,CC0125/CC1285 family lipoprotein,Unknown,-0.36904845848947,0.6324096638234619,not_significant,day 11
ACZ81_20065,merC,organomercurial transporter MerC,Unknown,0.3688278186799845,0.6534864998782298,not_significant,day 11
ACZ81_00080,trkH,TrkH family potassium uptake protein,Inorganic ion transport,0.3684849730661385,0.4198268745853306,not_significant,day 11
ACZ81_15195,nspC,carboxynorspermidine decarboxylase,Amino acid metabolism,0.3684660673822889,0.4983696828728474,not_significant,day 11
ACZ81_09180,mnmA,tRNA 2-thiouridine(34) synthase MnmA,Translation,-0.3684485675067134,0.6561282756746255,not_significant,day 11
ACZ81_05845,,hypothetical protein,Unknown,-0.3679603753244702,0.6888029258923797,not_significant,day 11
ACZ81_15370,btuF,cobalamin-binding protein,Inorganic ion transport,-0.3677975876617937,0.7420893743163849,not_significant,day 11
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,Transcription,-0.3674292182697964,0.416289740950405,not_significant,day 11
ACZ81_00195,dnaE2,error-prone DNA polymerase,Replication and repair,0.3673616033936479,0.5102026791309915,not_significant,day 11
ACZ81_01855,pyrB,aspartate carbamoyltransferase,Nucleotide metabolism,-0.3671529555502524,0.6591859863000181,not_significant,day 11
ACZ81_14580,ygfA,5-formyltetrahydrofolate cyclo-ligase,Coenzyme metabolism,0.3670899744514478,0.5483799698791463,not_significant,day 11
ACZ81_10750,dapA,4-hydroxy-tetrahydrodipicolinate synthase,Amino acid metabolism,-0.3664365368342799,0.6976645494964439,not_significant,day 11
ACZ81_10675,serC,3-phosphoserine/phosphohydroxythreonine transaminase,Amino acid metabolism,0.3661492326989238,0.5009378857671558,not_significant,day 11
ACZ81_02725,rpoS,RNA polymerase sigma factor RpoS,Transcription,-0.3655976430982771,0.7657357609921169,not_significant,day 11
ACZ81_07030,,response regulator transcription factor,Transcription,0.3654936739480084,0.272915412400691,not_significant,day 11
ACZ81_08705,,LysR family transcriptional regulator,Transcription,0.3649961668367939,0.7425059624601753,not_significant,day 11
ACZ81_13245,ileS,isoleucine--tRNA ligase,Translation,0.3649955060898674,0.575251566190943,not_significant,day 11
ACZ81_17000,,hypothetical protein,Unknown,-0.3646098161021306,0.4288050629950853,not_significant,day 11
ACZ81_06920,trpH,PHP domain-containing protein,Unknown,-0.3643509612983532,0.589579825691681,not_significant,day 11
ACZ81_12315,,type II toxin-antitoxin system RelE/ParE family toxin,Unknown,-0.3640819822613701,0.6870693895216764,not_significant,day 11
ACZ81_13260,rpsT,30S ribosomal protein S20,Translation,-0.3640810165444536,0.7693271246304222,not_significant,day 11
ACZ81_11560,,PRC-barrel domain-containing protein,Unknown,-0.363622611222498,0.6503986696057824,not_significant,day 11
ACZ81_00990,ssb,single-stranded DNA-binding protein,Replication and repair,-0.3631558372360118,0.5478923959626664,not_significant,day 11
ACZ81_07855,,purine nucleoside permease,Nucleotide metabolism,0.3629305518996213,0.7936652690829192,not_significant,day 11
ACZ81_10555,tusD,sulfurtransferase complex subunit TusD,Inorganic ion transport,-0.3628355134557615,0.5782350267451556,not_significant,day 11
ACZ81_16095,uhpA,response regulator transcription factor,Transcription,0.362752593063937,0.5823538556275483,not_significant,day 11
ACZ81_03815,degS,trypsin-like peptidase domain-containing protein,Post-translational modification,0.362717729263228,0.4182723772172551,not_significant,day 11
